location,scale,EI
1.4083532254638063,0.37557452944043435,0.5617619666980908
1.4592941274617517,0.3763744809845057,0.627736933028002
1.50280019665473,0.377663694985675,0.7906588401983605
1.5387291010376534,0.3786016433907592,0.7980329556195858
1.570608460102782,0.3753525616254428,0.957766335662621
1.6024366593405377,0.3690478991371502,0.9617752062046042
1.6330252213020169,0.36829705879881885,1.0991136747326955
1.6586813858388987,0.36829446622574535,1.0411061635200507
1.684082149533912,0.37053741088162745,0.9544840882578289
1.7086311293987708,0.369603320461682,0.9581203246742372
1.730028330280613,0.36512144070896796,1.0030340520058803
1.750189479247328,0.3643404098129506,0.9946123740321147
1.7731521866499773,0.3619810509832207,1.049150607668032
1.7906059889094748,0.36041971609265444,1.0326482056704778
1.8071161929610136,0.361486025020822,0.9918116034023106
1.8256903211915416,0.36367853581706017,1.173048048048048
1.839620178040912,0.3647424686374977,1.1729599879888897
1.8543439927149747,0.36275559370469174,1.1591246290801187
1.8681420965194453,0.36404599338057564,1.1000637713497559
1.8827523250770404,0.3629172324469424,1.0761936020818437
1.8936296071322267,0.3638704570073927,1.0277229126657976
1.9055207952049826,0.3636870424672233,1.014735681250476
1.921036910798631,0.36162738343743794,1.014735681250476
1.9316589719004469,0.3625634636292858,1.0368222793298332
1.9438050329755414,0.36222177643383563,1.0368222793298332
1.955296995248215,0.36278739256723913,1.049338988862502
1.9668522497277627,0.36309085490821924,1.0613593624761082
1.9767589068900269,0.3636239234629248,1.0613593624761082
1.9870466411693744,0.36489602129676457,1.0232328611056072
1.9950584702267355,0.36569990916881756,1.031368657554765
2.003168773916781,0.367637335405071,1.1025812443455216
2.01199108226516,0.3679724841591836,1.1122536475839593
2.0192767636310367,0.3684662041870879,1.0929339264385514
2.028959563667978,0.36888377047486187,1.0929339264385514
2.0350605319035884,0.36968712111831764,1.150465342726455
2.0428618077053358,0.3708371979146958,1.2341669926144077
2.048484085901012,0.3716471270192578,1.0969732003964656
2.0547390125562406,0.3726863653302812,1.0969732003964656
2.0612856011962,0.3729958051159491,1.0969732003964656
2.0666703839693454,0.3736291824361839,1.0792370579516724
2.0719339600721955,0.37462564843015617,1.0792370579516724
2.0788570746025976,0.37521829176992,1.0791661301744673
2.084667315697434,0.37568298864907784,1.0873123981416166
2.090405355678505,0.37606829566172967,1.1111511596112258
2.0958313275581464,0.37611473959222647,1.1111511596112258
2.101818838717451,0.3767368912483121,1.1111511596112258
2.107678166391013,0.3772740088819084,1.0644332878027987
2.1125332031831623,0.37830488577610477,1.0692653576582147
2.1189851764101153,0.37928813124410937,1.0692653576582147
2.123235686702462,0.3801777223751338,1.0844642889810554
2.1286810703400323,0.38124298119154576,1.0844642889810554
2.1316271913791356,0.3821077619060643,1.0844642889810554
2.134791999564775,0.38281412440687607,0.9407967152866813
2.139129408213676,0.3836616045178528,0.9225536938453142
2.141967659745915,0.38406122051645813,0.918053187994261
2.1452073733340136,0.38457598621405736,1.070414160734761
2.149812304325237,0.3850609842257437,1.070414160734761
2.1535015848156074,0.3855871094637207,1.0685233275696249
2.158409189537714,0.38599681041305495,1.0751024035359986
2.1638897062412377,0.38651324974357426,1.0880870657398254
2.1676153402259497,0.3868143286634506,1.0880870657398254
2.1714339797249362,0.38715882865164347,1.0880870657398254
2.174478642764666,0.38786911806549834,1.0880870657398254
2.1769322377629976,0.38781088273767894,1.0880870657398254
2.1803415857612825,0.38845131541522987,1.0880870657398254
2.1847426469687843,0.3885999735368125,1.0880870657398254
2.1897050660195703,0.38903409951389756,1.0880870657398254
2.1926771359844546,0.3893414488412014,1.0880870657398254
2.1977807291849465,0.39052096702710287,0.9848333099957043
2.201012925725802,0.39137264899091107,1.0230226664234188
2.2048846761973966,0.39190317796381297,1.0230226664234188
2.208260715931456,0.392207612224867,1.103685863762943
2.2120610553800732,0.3926314627345612,1.103685863762943
2.2148881727767016,0.39314420125849625,0.9591778947392753
2.2173146586848764,0.39360402677954953,1.1348943490556234
2.22009779095671,0.3940055781993386,1.1942718421454042
2.2224355519941783,0.394388130295244,1.2061788395745707
2.225567364670149,0.3949315837926301,1.3446461785730488
2.227542243167562,0.3948593307267567,1.3446461785730488
2.2316887506711636,0.3956953003273446,1.3446461785730488
2.2348083860091412,0.3954979866375231,1.3446461785730488
2.238090622714442,0.3961216406443658,1.3446461785730488
2.2406166844913424,0.39635941931690216,1.3088997886635334
2.2430043637513855,0.39660384111337343,1.3088997886635334
2.2449166849783992,0.39679185559726743,1.3043637478094818
2.2486356446493048,0.3972158979136468,1.3043637478094818
2.2507370959478465,0.39777547514966605,1.2963768285729906
2.252139591383262,0.39790471144360545,1.2963768285729906
2.25452285372467,0.39820749660181187,1.267751741415129
2.2571393502041026,0.39848865819669227,1.267751741415129
2.2603180253603274,0.3989602892168296,1.2798219181884631
2.2627658632214738,0.39970498023094186,1.2798219181884631
2.2647517955085883,0.4001156385861442,1.2577724094241884
2.2680432011796237,0.400678040789727,1.2577724094241884
2.270283793471416,0.4010011252114736,1.1565940498023848
2.272434288251665,0.40137961552769796,1.134134409087058
2.2751122063033424,0.40184464400386183,1.134134409087058
2.277185314260782,0.40230237716088696,1.0394723987545185
2.2797385264911094,0.4026870788232213,1.0394723987545185
2.2815194423673453,0.4032029701741987,1.0325020278777202
2.2841700725408267,0.40376370588223026,1.0596323364180507
2.286571654476162,0.4043045000492107,1.1703401924617276
2.290286221092217,0.4047771808139939,1.1648667995396234
2.2913788651083156,0.40506534448175596,1.129822110953647
2.2933220749441934,0.40558695258984667,1.1332996497361072
2.2954176737214045,0.4059538035972969,1.1332996497361072
2.2965388569617926,0.4061793965010118,1.1265156810978465
2.298493026357069,0.4063700775194323,1.1265156810978465
2.3004890923155106,0.4066647482810623,1.1265156810978465
2.3027395883918205,0.406901855057389,1.1265156810978465
2.304271762329794,0.4072351461168997,1.1265156810978465
2.304819903353014,0.40728266695752097,1.1265156810978465
2.306994501479881,0.4076901503938974,1.1265156810978465
2.3096448799171325,0.40842910852799313,1.0878387753700478
2.3116417201720214,0.40869304412528895,1.0878387753700478
2.31337902848617,0.4090067010248336,1.0706333496561855
2.3156615122899344,0.40895446074872593,1.0706333496561855
2.3166917128569344,0.40914202788996473,1.0706333496561855
2.3176330255914515,0.4093527251916135,1.0706333496561855
2.3193519830707565,0.40978143473861833,1.0706333496561855
2.320862340092366,0.41011150653605044,1.0706333496561855
2.3216955995006687,0.41013987547239056,1.0706333496561855
2.3237397364780352,0.41046417238454713,1.0706333496561855
2.3251542127361997,0.4107483866089805,1.1064557423975458
2.327081892184329,0.41126051001275604,1.1064557423975458
2.3303870495359034,0.4115034403097632,1.1064557423975458
2.3327781616030925,0.4120652827101705,1.1064557423975458
2.3353844116136475,0.41240967833250325,1.1064557423975458
2.3374392253326284,0.4129141529346577,1.0820425171229773
2.3392158559613088,0.4134357366415733,1.0803451376458373
2.3408456191025757,0.4136328084931382,1.0803451376458373
2.343049893895869,0.413903535516522,1.0803451376458373
2.3446202978982145,0.4143838732978299,1.0763076991345564
2.345483179709719,0.41446919198699206,1.0763076991345564
2.3468904085526816,0.41485942418712757,1.032730499945447
2.3481511647141615,0.41508622236136383,1.032730499945447
2.3498966593908657,0.4151593948862413,1.032730499945447
2.352029851181786,0.4152696474789591,1.032730499945447
2.354383439224454,0.4155915786548335,1.032730499945447
2.356577291031169,0.41585612107838804,1.032730499945447
2.3583954179278477,0.41626838475837,1.044083804474788
2.3587386076712535,0.4163951517890951,1.044083804474788
2.360505480049831,0.41677820887446465,1.044083804474788
2.3613148899084067,0.41679851228479536,1.044083804474788
2.3632201958961554,0.4168498063164713,1.044083804474788
2.365223443926582,0.4171733463888715,1.069547483563656
2.3659258348708603,0.41718362777796014,1.069547483563656
2.367684790274422,0.41747361447906245,1.0600654169411219
2.369397214043476,0.41787039966773487,1.0686390267650794
2.370507959298509,0.4181124351942809,1.0686390267650794
2.3712705740748428,0.4182699721077885,1.0704000358726298
2.372693476762931,0.41850422826471473,1.0704000358726298
2.3731660803419974,0.41854126205290926,1.0704000358726298
2.3746739482338404,0.4188075363361898,1.0704000358726298
2.375986536633549,0.4188993618494499,1.0704000358726298
2.376786914432338,0.4190881172108031,1.0704000358726298
2.377811903224698,0.41925463209320163,1.0704000358726298
2.3793148410621194,0.4197172659442145,1.0353527344390636
2.3802826087109032,0.4198437438900696,1.0353527344390636
2.38196769016328,0.42014305014897163,1.1090066246317833
2.3827089189964603,0.42023740286933803,1.1090066246317833
2.3836901985960335,0.4202788545396647,1.1090066246317833
2.385805676234601,0.4205689808733385,1.120158046990757
2.38755753608774,0.42072673454819837,1.120158046990757
2.3882461821724927,0.4209654343933566,1.1614602384958665
2.389238042989432,0.4211838167762651,1.1614602384958665
2.3907214380327875,0.421460607271473,1.1614602384958665
2.3921062115662752,0.42161821344547107,1.1614602384958665
2.393900795330592,0.42207261724845896,1.074372335386073
2.394926505447984,0.4221025392055415,1.074372335386073
2.3950735748857404,0.4221306045725111,1.074372335386073
2.3967785883749313,0.4222979230947421,1.074372335386073
2.3981550568487258,0.42232185733094274,1.074372335386073
2.399334990068179,0.42251926514424665,1.074372335386073
2.400139977771567,0.422714722141069,1.074372335386073
2.40205325868378,0.42323285054039644,1.0644317800871606
2.4031513159386644,0.42334801473052447,1.0644317800871606
2.4042908331388944,0.42358628692146333,1.0644317800871606
2.4060608676552215,0.4240947399277984,1.0644317800871606
2.407249879008887,0.4243604945959752,1.0644317800871606
2.4082637572397596,0.4246546867769997,1.0644317800871606
2.4095805276132185,0.42491050415766146,1.0644317800871606
2.410474566999667,0.425091443263863,1.0644317800871606
2.412154957018034,0.42552504685910764,1.1044173913043478
2.4142861222549294,0.42590492348036824,1.0995221275711615
2.415323555203509,0.4259492041854061,1.0995221275711615
2.4169445187306255,0.4261270923869192,1.0995221275711615
2.418728316235401,0.4263426455785455,1.0995221275711615
2.4207543662324102,0.4266661151985675,1.0995221275711615
2.422150915396339,0.4267873168732537,1.0995221275711615
2.423155240385655,0.426949650220607,1.0995221275711615
2.424023301116037,0.42718826978199714,1.0995221275711615
2.425597940752277,0.4276142009138915,1.0995221275711615
2.426714467675404,0.4278924928877891,1.0905344140678666
2.4276198222658616,0.428085607918774,1.0905344140678666
2.4286047377454913,0.42832581677822884,1.0536935023561425
2.429272844613484,0.42841159873834417,1.0536935023561425
2.4302076902347407,0.4286499034287388,1.0536935023561425
2.4309678023009638,0.42890697956407237,1.0518783542039356
2.4315707528440127,0.4289511826796305,1.0518783542039356
2.4325146980577745,0.4290111522468495,1.0518783542039356
2.433554347116659,0.4292253549021498,1.0509035546435428
2.434716812490827,0.4294341471194329,1.0436497501972126
2.43650897101225,0.4273025310124562,1.0436497501972126
2.441085364421068,0.41737268359100144,1.1130117779024116
2.4423747628467387,0.41635243534539906,1.1130117779024116
2.445055431072993,0.41341455954981166,1.1130117779024116
2.4467592129228573,0.41332578182490565,1.1134801514938981
2.4477172599479804,0.4131703187696509,1.1134801514938981
2.4488828992683027,0.41315852405612286,1.1134801514938981
2.4496744773167007,0.41305020261349346,1.1134801514938981
2.450266439363573,0.4131293773235206,1.1134801514938981
2.4514116337807055,0.4133423145599984,1.164271047227926
2.452246838496295,0.4133221123231419,1.164271047227926
2.4538558765019274,0.4135834427954379,1.164271047227926
2.4549929448299426,0.4138789692929745,1.1654676258992807
