location,scale,EI
11.746978392112092,1.0346601585440012,1.3304874272562146
10.083097751959004,0.6172925688321397,0.8902874316986581
9.368668119595352,0.48785710929890935,0.8943283871287531
8.935532411222336,0.42862540630518353,1.0661995143969538
8.5969370174031,0.40783324595246173,1.0622328430099277
8.311704904589982,0.4118764824621891,1.1259491758513285
8.045344386623217,0.4288537329476738,1.1779263429509734
7.789917072761253,0.4621830174579381,1.3471343241129203
7.531392018196453,0.5021590810445691,1.150443784736455
7.2599893930097155,0.540230866066153,1.0345178937544368
6.979233303447387,0.579205089624231,0.9178088386759058
6.689364647231606,0.6152292515360008,1.037081280441831
6.388575888824613,0.6459075542791756,1.0588999418863023
