location,scale,EI
13.82385270536409,1.0336761794464955,1.0084735648645422
2.3342592740928065,0.0011895190755407121,1.0122899988724772
1.7445761215751263,0.0008412763117648858,1.1202894933865735
1.4844323688262935,0.0007383799983348027,1.166198327883492
1.4483946114767012,0.0004755427511436323,1.1480295037866215
1.4480192901001345,0.000556982590755751,1.277757396735103
1.447629256710188,0.0005847843401213446,1.245434335862274
1.447216889666279,0.0006428745693435815,0.9679581513819503
1.432306219190302,0.0008308065169838513,1.0922506946588453
1.4317113782530817,0.0009065547023262822,1.102249333938964
