location,scale,EI
14.679425347950703,0.9950702164856081,0.9934338095977253
10.593756827569855,0.5020422874877587,0.9414400702004336
9.290441997111051,0.35209481205970605,1.3043650748113527
8.588027247834402,0.26971991313658183,1.017763970115169
8.154555260023141,0.23341218801576957,1.274010088688141
7.83275528226844,0.21413479959046672,1.0445113280417606
7.580361627713618,0.21279687112753182,0.8139557596520827
7.346027072299706,0.21864065417914277,0.7442260332557372
7.133126923704694,0.24623886490216323,1.1384348049942077
6.8816948709979275,0.3456277740829598,1.1669200500219337
